1974  451  701 1254 2409 1600 1519 1240 1007 2515  652 3039 1515 17902
1975 1071 1722 1537 2043 1171 1108 1752  881 2127 1772 3433 1870 20487
1976 1436  535 2604 2968 1923  808 1021 1000 1802 3153 2380 1529 21159
1977 1564 1574  984 1285 1821 2343 1185 1473 1266 3082 2485  801 19863
1978 1175  957 1924 1359 2152  533 1215 1974 1352 2004 1766  929 17340
1979  869 1764 2043 2472  411 3056 2200 1151 2235 2631 2645  856 22333
1980 1149 1543 2480 2091 1495 1077 1395 2012  737 2208 2709 1708 20604
1981  950 2213 1227 3168 2018  526 1262  616 2459 3336 2477 1013 21265
1982  430  984 2885 3254 1459  745 1943 1139 1927 2165 4110 2059 23100
1983  974  443 1826 1294 2231  897 1814 2150 2546 2502 1539 1241 19457
1984 1515 3138 2975 2015 1383 1382 2037 1367 1255 2123 2931 2078 24199
1985  512 1859 3109 1301 2103  183  971 1144 1923 1381 3343 2289 20118
1986  956  663 1535 3854 3496 1194  501 1014 1058 2694 1878 1247 20090
1987 1200  390 2540 2699 2052 1692 1036 1614 2624 3679 1866 2629 24021
1988 2374 2515 2897 3306 2012 2530 1247 2521 4464 1193 3766  817 29642
1989 1403 1533 1797 1937  841 1481 1085 1422 2255 2530 2034 2523 20841
1990  884  911 1142 2699 1159  805 1151 1600 1609 3001 2083 1814 18858
1991 1258  901 2539 3098 3797  526 1032 2876 1650 1333 2918 4215 26143
1992  757 2819 2275 1963 3686 1499 2208 1103 1455 1150 3156 3752 25823
1993 1644  927 1539 1173  -10  781 1219 1384 2011 2341 2798 1924   -10
1994 1510 1502 3136 1374  615 1774  894 1243 1097 2627 4390 1292 21454
