1974   24   21  111 2450 3397 360310047 4312 3473 1763 1105    6 30312
1975    7  184  795 1442 2159 9279 5191 7137 4260 4986 1919  290 37649
1976    3    0  169 1217 1172 2489 6382 3603 1089 3290 3756  361 23531
1977    0   64  602 1264 5274 7244 7313 2628 2057 4383 4430   95 35354
1978  192  293  105  591 4957 8523 6785 4749 2092 2142 4795  214 35438
1979   59  449   77  638 1366 8040 5729 3016 2895 2399 3631  268 28567
1980    0   60  280 1284 1051 8275 7102 3706 1192 3601 1967  531 29049
1981  189   79  297 1414 228410361 4640 5059 4804 3780 1457   84 34448
1982    0    3  412 1046 2068 7680 5900 4511  902 1572 1446  165 25705
1983   16    0    0  613  715 3237 5620 5475 4646 1205 1633  748 23908
1984  812  862  665 2246 1162 6987 5187 1903 1518 2498 1007  226 25073
1985  562  312  114  830 2948  -10 4535 3660 2457 1928 1732  213   -10
1986   26  235   53 1720 2132 2441 6060 4801 1255 1252 1869  179 22023
1987    7    0   34  852 2240 5285 2234 5852 1665 4846 1103 1275 25393
1988    0   62  319 2189 179811435 6817 4485 6016  486 1327  137 35071
1989  231    0  204 1107 1851 7551 6048 2856 2498 3189  775   78 26388
1990   68   74  109   27 6404 5552 7082 1661 1037 2734 2485  114 27347
1991   35   93  256  767  73812599 7773 3404  391 2962  996   42 30056
1992   58    0    0  923 3225 9547 7009 3914 2282 3862 3064   96 33980
1993    5   21   49  300 1606 7714 6994 1933  481  -10 3575  679   -10
1994   83  294  -10 1912 2255 6788 9601 4014 1571 4552 1154  154   -10
