1974    0    0    0    0    0    0    0  110   10    0    0    0   120
1975    0    0    0    0    0    0  160    0    0    0    0    0   160
1976    0    0    0    0    0    0   10   10   10    0    0    0    30
1977    0    0    0    0    0    0    0  130    0    0    0    0   130
1978    0    0    0    0    3   15   68   24   23    2    0    0   135
1979    0    0    0    0   26    5   56  229    1    0    0    0   317
1980    0    0    0    0   42    6   51  139    4    0    0    0   242
1981    0    0    0    0    1    5    7  247    5    0    0    0   265
1982    0    0    0    0    5    2    9   68   67    0    0    0   151
1983    0    0    0    0   24   25   43  152   10    0    0    0   254
1984    0    0    0    0   15    7   36  151    9    0    0    0   218
1985    0    0    0    0   20   17   15   47    2    0    0    0   101
1986    0    0    0    0    1    2   31   40   15    0    0    0    89
1987    0    0    0    0    3    4    8   69    4    0    0    0    88
1988    0    0    0    0    1   26   35  134   10    0    0    0   206
1989    0    0    0    0    6   12   10  165   15    0    0    0   208
1990    0    0    0    0    0   11   18   32    6    0    0    0    67
1991    0    0    0    0   12    5   20  119    1    0    0    0   157
1992    0    0    0    0   28    0   21   94   10    0    0    0   153
1993    0    0    0    0    0    6    6   53    3    0    0    0    68
1994    0    0    0    0    1   13   12   61   24    0    0    0   111
