1900  399  287  363  369  698  826  625  488  403  230  360  162  5210
1901  443  166  191  237  766  492  401  223  414  774  384  176  4667
1902  114  453  237  449  441  366  208  667  893  403  521  265  5017
1903  381  347  195  281  455  715  608  715  464  230  513  308  5212
1904  180   68  473  727  834  515  252  180  888  418  444  366  5345
1905  252  183  447  465  590  608  641  485  188  426  268  440  4993
1906  175  206  234  232  780  549  781  845  377  291  425  503  5398
1907  393  214  267  506  316  343  501  475  438  232  678  201  4564
1908  298  230  335  478  625  264  344  222  301  584  408  589  4678
1909   94  129  150  237  344  580  299  291  207  529  193  194  3247
1910  630  381  246  425  637  504  386  230  495  453  135   36  4558
1911  279  131  459  884  731  691  220  385  643  280  610  506  5819
1912  124  296  189  510  515  474  512  201  111  726  353  338  4349
1913  304  229  273  218  597  267  403   20  666  365  240  138  3720
1914  224   72  429  557  471 1075  298  703  405  590  567  516  5907
1915  154  199  539  585  433  871  420  694  447  831  173  311  5657
1916  248  280  119  231  709  247  846  176 1060  352  229  233  4730
1917  221  186  168  129  478  339  178  399  700  452  150  395  3795
1918  211  327  144  275  547  478  647  473  266  308  475  461  4612
1919  295  305  346  575  568  671  463  177  249  290  434  333  4706
1920  251  247  303  292  625  629  357  565  753  736  491  100  5349
1921  165  175  243  764  155  565  508  444  560  371  632  316  4898
1922  372  262  236  572  328  448  654  479  674  599  282  318  5224
1923  429  216  258  635  311  575  397  932  136  321  111  170  4491
1924  175  681  398  607  258  406  269  288  389  879  465  186  5001
1925  154   29  217  319  356  514  613  277  471  372  224  351  3897
1926  279  246  223  347  546  670  885  272  589  184  110  258  4609
1927  263  224  317  440  557  422  385  361  796  376  992  270  5403
1928  170  503  417  253  399  614  322  512  550  599  222  446  5007
1929  293  421  228  416  459  675  140  128  871  120  471  845  5067
1930  145  476  224  333  300  821  232  259  709  550  470  469  4988
1931  286  257  290  421  340  661  740  373  209  351  974  298  5200
1932  255  240  326  404  644  593  571  419  475  775  580   92  5374
1933  377  367  398  503  450  840  344   90  270  441  453  310  4843
1934  135   90  128  320  260  686  428  560  260  276  190  302  3635
1935  246  213  351  216  481  601  259  285  470  346  942  157  4567
1936   62  184  234  468  545  770  468  258 1071  815  436  146  5457
1937  462  101  184  409  937  562  202  381  258  550  362  290  4698
1938  272  507  394  385  536  327  178  331  661  298  128  934  4951
1939  294  176  376  373  549  624  487  560  224  598 1059  140  5460
1940  470  247  318  297  576  562  432   33  226 1013  173  511  4858
1941  357  197  312  460  397  269  289  562  641  481  541   94  4600
1942  317  333  340  566  781  295  412  163  444  555  837  384  5427
1943  510  357  555  126  526  609  637  481  593  772  184  410  5760
1944  204  160  116  470  557  601  462  413  651  575  459  245  4913
1945  397  415  258  272  405  598  177  368  373  376  361  228  4228
1946  250  149  524  294  799  376  363  110  444 1049  299  385  5042
1947  384  148  152  448  427  389  466  288  456  322  353  290  4123
1948  187  403  518  317  237  755  213  271  909  581  488  159  5038
1949  204  179  533  272  512  296  115  375  564  205  224  351  3830
1950  310  322  333   82  498  596  233  436  166  754  437  232  4399
1951  398  290   74  189  317  530  180  180  767 1231  290  393  4839
1952  125  285  224  388  673  568  127  211  154  149  554  213  3671
1953  160  143  322  255  260  614  313  227  284  492  796  352  4218
1954  187  352  415  472  453  170  531  176  290  166  852  302  4366
1955  164  117  706  338  543  492  465  753  577  168  838  342  5503
1956  204  555  506  398  754  289  319  253  687  356  389  479  5189
1957  539  182  309  100  410  403  515  369  311  377  113  298  3926
1958  251   54  503  517  317  496  875  505  883  295  282  431  5409
1959  228  432  510  227  505  575  297  442  510  576  672  539  5513
1960  300  433  455  413  466  494  483  424  433  301  425  230  4857
1961  176  150  145  248  400  354  480  171  518  834  545  190  4211
1962  141  388  329  298  268  532  332  285  410  381  462  358  4184
1963  206  254  422  540  885 1003  626  684  573  565  219  432  6409
1964  260  343  421  373  367  524  523  664  344  196  237  138  4390
1965  240  215  359  466  448  534  471  175  526  773  171   94  4472
1966  259  170  376  390  558  498  206  360  725  341  227  366  4476
1967  200  324  291  467  445  545  376  357  785  293  536  346  4965
1968  314  282  265  406  301  692  319  480  286  380  263  332  4320
1969  374  399  429  470  497  489  506   81  720  474  213  417  5069
1970  201  250  230  306  517  426  280  669  289  392  234  352  4146
1971  104  190  309  321  490  408   55  334  559  488  276  598  4132
1972  346  179  285  264  736  709  151   62  853  407  152  317  4461
1973  311  181  380  796  463  508  353  297  481  285  572  158  4785
1974  515  191  321  410  302  622  628  449  426   11  758  411  5044
1975  147  619  195  151  347  392  214  187  296  700  306  124  3678
1976   95  451  177  365  526  418  732   54  277  591   91  223  4000
1977  323  185  550  280  343  873  642  388  303  618  140  234  4879
1978  385  344  241  564  697  730  119  275  111  232  337  361  4396
1979  152  350  200  372  356  670  580   50  103  847  383  392  4455
1980  266  247  419  472  423  545  152  452  527  382  463  194  4542
1981  409  207  387  282  879  920  350  527  282  218  523  174  5158
1982  134  287  448  486  774  543  618  410  410  625  335  130  5200
1983  134  158  119  317  502  711  317  532  690  270  190  158  4098
1984   96  499  409  396  500  292  348  448  137  527  476  408  4536
1985  219  327  335  478  443  298  373  167  294  406  328  296  3964
1986  180  422  191   95  577  356  220  183  260  270  477  188  3419
1987  181  304  482  257  370  193  240  291  183 1345  262  394  4502
1988  327  271  435  250  720  517  710  382  312  348  332  183  4787
1989  314  278  192  160  338  392  141  341  403  454  245  374  3632
1990  366  429  361  616  609  484  286  369  487  845  418  373  5643
1991  304  224  351  234  645  252  441  220  221  123  496  373  3884
1992  182  435  174  285  300  564  482  154  941  332  627  488  4964
1993  352  243  199  514  550  565  302  400  338  224  581  233  4501
1994  222  283  618  300  436  661  312  239  379  366  541  513  4870
1995  215  161  375  386  350  998  480  281 1024  507  441  177  5395
1996  154  190  434  328  364  392  418  417  787  777   91  464  4816
1997  197  229  351  645  286  708 1038  212  524  755  169  363  5477
1998  227  322  466  376  702  348  365  224  306  228  426  399  4389
