1900    0    0    0    0    0   10    2   20    5    0    1    0    38
1901    1    0    0    0    0    3    0    1    1    0    1    0     7
1902    1    0    0    0    0   21    1    0    2    0    0    0    25
1903    1    0    0    0    0    0    1    3   20    0    2    0    27
1904    1    0    0    0    0    2    1    1   15    0    1    0    21
1905    1    0    0    0    0    0    1   16    5    0    0    0    23
1906    1    0    0    0    0    0    0    2    0    0    1    0     4
1907    2    0    0    0    0    0    0    3    1    0    0    0     6
1908    1    0    0    0    0    5    0    3    1    0    1    0    11
1909    1    0    0    0    0    0    0    7    1    0    0    0     9
1910    1    0    0    0    0    0    0    0    0    0    1    0     2
1911    1    0    0    0    0    8    1    3    1    0    1    0    15
1912    1    0    0    0    0    3   15    1    0    0    1    0    21
1913    1    0    0    0    0    1    1   10    1    0    2    0    16
1914    1    0    0    0    0    1    0    3   20    0    1    0    26
1915    1    0    0    0    0    0    0    0    1    0    0    0     2
1916    1    0    0    0    0    2   15    1    2    0    0    0    21
1917    1    0    0    0    0    0    1    0   11    0    2    0    15
1918    1    0    0    0    0    0    0    0    0    0    0    0     1
1919    1    0    0    0    0    5    1    0    1    0    1    0     9
1920    1    0    0    0    0   26    1   35    4    0    1    0    68
1921    1    0    0    0    0    0    0    2   10    0    1    0    14
1922    1    0    0    0    0    5    2   10    5    0    1    0    24
1923    1    0    0    0    0    5    0    0    3    0    0    0     9
1924    1    0    0    0    0    1    1    0    5    0    0    0     8
1925    1    0    0    0    0    0    2    6    8    0    1    0    18
1926    1    0    0    0    0    0    2    1    3    0    1    0     8
1927    2    0    0    0    0    3   10    1   13    0    1    0    30
1928    1    0    0    0    0    0    3    3   17    0    1    0    25
1929    2    0    0    0    0   30    0    0    3    0    1    0    36
1930    1    0    0    0    0    0    0   35   13    0    1    0    50
1931    0    0    0    4    0    0    0    0   10   20   10    0    44
1932    0    0    0    0    0  110   90    0    0    0    0    0   200
1933    0    0    0    0    0    0    0    0   50    0    0    0    50
1934    0    0    0    0    0    0    3    9    0    0    0    0    12
1935    0    0    0    0    0    0   14    0    1   97    0    0   112
1936    0    0    0    0    0    0   25    0    3   13    0    0    41
1937    0    0    0    0    0    0    0    0   30    0    0    0    30
1938    0    0    0    0    0    0    0    0   10    0   20    0    30
1939    0    0    0    0    0    0    0    0    0   80    0    0    80
1940    0    0    0    0    0  394  170    0    0    0    0    5   569
1941    0    0    0   80   10   40    0    0    6   51    0    0   187
1942    0    0    0    0    0    0    6    0    2    5    0    0    13
1943    1    0    0    0    0    6    6   14    6    0    1    0    34
1944    2    0    0    0    0    1    5    0   11    0    1    0    20
1945    1    0    0    0    0    2    1    0    4    0    1    0     9
1946    1    0    0    0    0    8    3    4    4    0    1    0    21
1947    1    0    0    0    0    6    2    7   12    0    1    0    29
1948    1    0    0    0    0    3    0    0    2    0    1    0     7
1949    2    0    0    0    0   13    3    0   12    0    2    0    32
1950    2    0    0    0    0    4    2    1    3    0    1    0    13
1951    1    0    0    0    0   12    0    5    1    0    1    0    20
1952    1    0    0    0    0    6    0   11   12    0    1    0    31
1953    1    0    0    0    0   14    1    0    0    0    1    0    17
1954    1    0    0    0    0    4    3    3    3    0    2    0    16
1955    0    0    0    0    0    0    0    0    0    0    0    0     0
1956    0    0    0    0    0    0   10    0    0    0    0    0    10
1957    0    0    0    0    0    0    0    0    0    0    0    0     0
1958    0    0    0    0    0    0    0    0    0    0    0    0     0
1959    0    0    0    0    0    0    0   25   24    0    0    0    49
1960    0    0    0    0    0    0   16   12    0    0    0    0    28
1961    0    0    0    0    0    0    0    9    0    0    0    0     9
1962    0    0    0    0    0    0    0    0    0   15    0    0    15
1963    0    0    0    0    0    0    0    0    5    0    0    0     5
1964    0    0    0    0    0    0    2    0    0    0    0    0     2
1965    0    0    0    0    0    0    0    2    3    0    0    0     5
1966    0    0    0    0    0    0    0    0    0    0    0    0     0
1967    0    0    0    0    0    8    0   22   23    0   12    0    65
1968    0    0    0    0    0    0    0    0    0    0    0    0     0
1969    0    0    0    0    0   10   25   40    1    0    1    0    77
1970    0    0    0    0    0    0    0    0    1    0    6    0     7
1971    0    0    0    0    0    0    0   10    0    0    0    0    10
1972    0    0    0    0    0    0    0   10   10    0    0    0    20
1973    0    0    0    0    0    0    0    0    0    0    0    0     0
1974    0    0    0    0    0    0    0    0   10    0    0    0    10
1975    0    0    5    0    0   12    0    0    0    0    0    0    17
1976   11    0    0    0    0    0    0   91   50    0    0    0   152
1977    0    0    0    0    0    0    0   10    0    0    5    5    20
1978    0    0    0    0    0    0    0    0    0    0    0    0     0
