1900  810  620 1800  610  980 2070 2240 2130 2770 1870  930 1010 17840
1901  670  720  550 1540 2840 1160 1590  100 1760 4030 1260 2310 18530
1902  980   20  530 1670  580  350 2250 1870  330 1600 1020  870 12070
1903  880  170  380  270  330 1160  810 1000 1070 2190 1790 3320 13370
1904 2480  350  240  570 1730 1200  710  930 2530 1260 2340  980 15320
1905 1240  630 1490  600 2340 1040 1000  470 1040  360 1420  850 12480
1906 2370 1420  740  570 1930  840  220 1040  370 1840 1150 2720 15210
1907 2410  640 2060  280  740 1560  890 1010 2230 1730 1500 2570 17620
1908  690 2300 1100 1640 5190  720  610  390 2310 1040  580 2480 19050
1909  760  830  780   20 2290 1340 1250 1360 2780 1710 2530 1710 17360
1910 1010 1440  870  250 1300 1670  190 1440  730 1250 2190 2260 14600
1911 1150  180 1810  690  390  640 1130  440 1900 1290 2940 3560 16120
1912  580 2480    0    0 3120 1260  370  970 1150 3670 1980 2390 17970
1913 1940 1120    0 1460 1170  360  410  940 1500  840 2700 1220 13660
1914 1530  850  460 1320  920  400  920 1230 2380 1290  970 2110 14380
1915 1450 1210 1040 1160 1140 1140 3660 1290  800 1160 3850 1940 19840
1916 1170 1030  950  590 3020  610 2540  570 1470 2540 2110 1610 18210
1917 3280  910 2170  290  990  210 1850  800  370  890 1240 1990 14990
1918 3460   40  530  820  370 1310  110 1470  350 3420 1030 1020 13930
1919 1830  560  770  700 1540  190  970  230 1520 1810  930  880 11930
1920  640 1340  570 2430  580  720  750 1440 2240 1210 2390  750 15060
1921 1080 1110 1320  660 1620  540  350  680 2480  920 1450 1350 13560
1922 3310  370 1010 3560 2190  170 1060 1220 5020 1050 1300 1720 21980
1923 1010 1340  900 1320 1460 2290   70  640 2430 2120 1250 2290 17120
1924 1000 1730 1980 1460 2180 1370  920  100 3050 1420 2200 2220 19630
1925 2490 1430  580  390 1100  930   50 1830  120 1120  860 1870 12770
1926  680  870  230  280 1420  580 1180  710 1600 1310 1280 3010 13150
1927 1000 1050 1440 1610 2040 1180  590  400  530 1450 1470 2320 15080
1928  950  700 1800 1240  710   30  880  480 1870 2020 1290 3350 15320
1929  210 2040 1050  640 1540  780  310  860 1810 1450 1010  540 12240
1930  990  810 3260  540  680  950  670  910  770 1190 2250 1130 14150
1931 1800 1680 1860 1320 1540 2850  690 2180 2410 1960 1390 1950 21630
1932 1370 2080  460 1590 1870  890  820 1320 1050 2030 1980  690 16150
1933 1630  790  970 2760  550 1480 1270  470  540 1550 6220 1470 19700
1934 2140  460  710 1800 1200  760 1590 1140 2560 2050 1390  700 16500
1935 2350  600 1210 1330  950  310  550  980   60 4220 1100 2570 16230
1936 3030 3080  740  760 1450 1200  760 1020  620 1380 1870 1080 16990
1937  490 1130 1430 1590 1670  220  650  850 1010  640 1170 1800 12650
1938 1150 1150 2350 1240  950 2030  790 2060 1790  880 5620  480 20490
1939  670  440  470 1350 1680  480  240 1620 2500 1170  540 3130 14290
1940 3000  850  760  790  800  720  120  720 1720 1210 1090 2820 14600
1941 1400 1000 1570 1340 2650  700   90  380 1310 1570 2840 1840 16690
1942 2641  938  936 2064 1103  730  857  486 1091 2892 1816 2676 18230
1943 2261 1805 2185 1419 1043  804 1235 1198 1980 1392 2636 1060 19018
1944 1405 1256  888 1537  998  688  522  586 1692 1086 1583 1864 14105
1945 1504  973 1092 1388 1132  360  269  663 2572 2308 1075 2411 15747
1946 2043  915 1793 1407 1629  401  282  842 2045 1721 1836 2740 17654
1947 3307 1143 1629 1726 2038  736 1014 1127 1502 1752 1151 3669 20794
1948 2712  890 1368  926  940  419  729  710  934 1470 1067  940 13105
1949 1038 1703  970 1520 1476  792 1239 1043 1457 2132 1975 2409 17754
1950 1879  999  718 1936 1953  539  842  872 1264 1755 2284 2068 17109
1951 1875 1481  766 1184 1958  353 1113  940 1683 1219 1907 2198 16677
1952 1775 2232 1723 1545 1863  884  650  628 1084 2130 2296 2021 18831
1953 2070 1048 1358 1280  720  990  930  360 1642 1762 1726 2209 16095
