1900  619  591  498  530  522  785  296  422  917  269  874  285  6608
1901  401  340  641  668  442  556  857  406  884  610  256  382  6443
1902  138  509  245  676  953  711  371  707  510  372  805  596  6593
1903  388  156  416  431  641  680  220  163  600  341  376  791  5203
1904  614  401  535  330  320  733   89  308  504  266  302  383  4785
1905  440  190  212  449  724  548  344  425  785  330  908  246  5601
1906  387  581  439  895  294  219  466   47  421  746  501  735  5731
1907  341  307  193  574  717  221  368  167  714 1545  530  464  6141
1908  274  325  510  703  612  975  387  389  526  683  360  776  6520
1909  151  264  462  349  545  662  213  311  482  343  537  440  4759
1910  455  663  332  502 1051  588  336  391  536  558  454  487  6353
1911  249  121  580  232 1142  642  174  234  307  860  576  335  5452
1912  277  357  343  505  388  565  425  291  474  388  500   76  4589
1913  435  377  944  628  729  704  206  418  937  834  292  315  6819
1914  117  500  598  387  896  562  573  554  460  697  567  609  6520
1915  862  658  568  653 1292  675  440  336  465  660  662  415  7686
1916   78  823  521  518  517  200  445  220  527  288  575  700  5412
1917  449  582  479  558 1051  674  240  298  296  482  383  710  6202
1918  260   62  646  763  516  356  319  221  510  721  695  273  5342
1919  717  771  582  579  765  468  304   99 1006  989  676  277  7233
1920  290  166  678  302  485  831  429  285  608  896  607  467  6044
1921  171  550  366  472 1280  323  253  489  770  353  332  291  5650
1922  583  311  674  726  296  910  291  365  493  402  418  244  5713
1923  331  438  568  844  578  146  706  235  686  201  921  607  6261
1924  375  311  456  336  337  385  286  365  372  384  522  511  4640
1925   74  423  321  564  636  270  430  305  240  647  700  286  4896
1926  560  631  494  768  795  427  216  588  665  804  797  350  7095
1927  353  199 1168  209 1097  782  301  409  852  537  576 1070  7553
1928  361  258 1105  839  448  217  148  174  732  547  851  317  5997
1929   82  250  126  333  731  858  149  357  536  672  574  396  5064
1930  624  548  711  666  837  843  259  340  400  806  546  928  7508
1931  322  538  886  520  743  185  205  301  475  615  672  133  5595
1932  162  261  802  630  695 1010 1209  662  726  368  444  962  7931
1933  264  306  481  329  640 1110  230  100 1334 1363  790 1021  7968
1934  191  216  720 1250  499  402  238  645  452  293 1499  962  7367
1935  543  456  743  329 1463  341  367  598  528  613 1081  985  8047
1936 1023  794 1043 1105 1501 1015  816  312  908  991  809  285 10602
1937  512  728 1121  789  606  978  284  353  405 1475  538 1187  8976
1938  468  273  206  325 1197  423  330  832 1162  887  630 1140  7873
1939  637  485 1093  529  469 1152  355  775  747  590  881 1022  8735
1940  594  620  486  761  985 1063  569  643  440 1396  825  899  9281
1941 1561 1051  250  475  764  476  450  647  646  180  599  144  7243
1942  552  208  332 1641  212  436  136  627  688  650  248  316  6046
1943  494  286  451  492  442  272  687  548  790  646  482  577  6167
