1900   42   36   19   27    2    1   89   55   19    1   66  108   465
1901   66  127   21   38    0    5   33  131   15    1    4  129   570
1902   27   33   19   15    1    0   21   10   29    3   85   70   313
1903   89   37   12   18    6    0   39   28   52    7    6   53   347
1904   13   21   48    8    1    0   40   18   37    2  103   72   363
1905   15   16   28  229    2    0   37   18   64    3   98   26   536
1906   14   70   51   17    1    0   73   36    9    2  109   25   407
1907   15   22    8   40    1    0   70   44   63    3   86   71   423
1908   82   19   23   30    1    0   58   43  150    8   30   27   471
1909   65    8   27   56    3    2   59  112   37    3   13   66   451
1910    7   14  118   24    3    0  102   83   14    4    3   60   432
1911   39   18   62   22    1    0   95   43   59   12   96   44   491
1912   57   54   14   55    0    1   64   55    6    1   10  206   523
1913   23   90   45   43    4    0   37   45   13    1    1    1   303
1914   22   44   22   18    1    1   41  127   33   21   13   80   423
1915   21    6   13   22    4    1   32   15   38    3   34   37   226
1916   71  117   34   31    2    1  227  245   28    1   18  170   945
1917   45   37    1   28    2    1   33  102   37    3    3  103   395
1918   32  121    9   21    1    0   34   24   13    2   21   19   297
1919   19   11   47    7    1    0  159   25  143    1    9    4   426
1920   65  114   13   30    1    1   58  105  147    6   18    7   565
1921   46    4   14   14    2    1  129   29   22    3   16  164   444
1922    5    8   34    7    6    1   88   73   85    1    4   19   331
1923    4   70   20   35    1    0   67   53   47    3   88  136   524
1924   48   94   22   27    2    1   54   55   27    4    2  119   455
1925  136  103   12   26    2    1   78   53  150    5  107   17   690
1926   83  250   14   44    5    1   82   43   26    5  101   29   683
1927   11   19    5  157    1    0   83   28   52    1   23    4   384
1928   20   21   21  118    2    1   47   28   10    3  127   41   439
1929   12   68   30  119    2    1   71   36   44    3   46  189   621
1930  320   29   20  103    1    1   40   44   13    6    3  337   917
1931   33   56   13   17    3    0   99   52  119    5    5   27   429
1932    9   21   36   13    5    0  127  202   27    2   20  430   892
1933  168   30    9   33    1    1   36   42   35    5   44   26   430
1934   50   33   22   20    1    1   85   53   14    2  147  102   530
1935   22   19   12  204    8    1   25   58   31    1   52  244   677
1936   97  172   19   27    1    1   60   33   53    2   10   78   553
1937  124   62  217   50    0    0    0    0    0    0    0    0   453
1938    0    0   22    0    0    0    5  197   20    0    0    0   244
1939   15   21   52   36    2    0   32   17  102   12   23   59   371
1940   44   67  115   44    1    0   86   46   13    2   22   35   475
1941   17   36   28   46    2    0   35   16   23   17   15   44   279
1942   41   96   10   49    3    0   58   32   86    4    4   20   403
1943   60   27    8   22    2    0   56   50   13    5    8  177   428
1944   17   13   23   62    1    1  116   28   13    1   21  111   407
1945    4    0    0    0    0    0    0    0    0    0   64    0    68
1946   12    6   39   44    3    1   47   44   64    6   80    4   350
1947    0    0    0    0    0    0    0    0    0    0    0    0     0
1948   33    0    0    0    0    0    0    0    0    5    0   95   133
1949   26   56   11    0    0    0    0    0    0    0   69  332   494
1950   41   35   13    0    0    0  326   26   12    0    0    0   453
1951  242    0  155    0    0    0   55    0    0    0    0 1034  1486
1952    0   40   10    0    0    0    0   11    0    0    0    0    61
1953    0    0    0   48    0    0  334   16  117    0    0  848  1363
1954   36    0   91    0    0    0  516  205   59    0    0    0   907
1955   33    0    0    0    0    0    1   51   20    0    0    0   105
1956   31    0    0    0    0    0  280  423  186    1    0    0   921
1957  160   67    0    0    0    0    0    0    0    0    0    0   227
1958    0    0    0    0    0    0    8   11    0    0    0    0    19
1959  416    4   93    0    0    0    0  227    3    0    0    6   749
1960  116    0   75    0    0    0   28    0  456    0    0   10   685
1961    0    0   17    2    0    0  825  147   69   92    0  366  1518
1962    0    0   16    0    0    0    0   42    0    0    0    0    58
1963    0   10    0   90    0    0   10   20    0    0    0    0   130
1964  180  150    0    0    0    0  120  370    0    0    0   20   840
1965    0    0    0    0    0    0    0    0    0    0    0    0     0
1966    0  100    0    0    0    0    0    0    0    0    0    0   100
1967    0    0    0    0   20   30  870    0    0    0  660   18  1598
1968  250  310    0    0    0    0    0    0    0    0    0   96   656
1969   10    0    0    0    0    0    0    0    0    0    0    0    10
1970  130    0    0    0    0    0    0  120    0    0    0    0   250
1971    0    0    0    0    0    0    0  100    0    0    0  230   330
1972    0    0    0    0    0    0    0    0    0   10    0    0    10
1973  310    0    0    0    0    0    0    0    0    0    0    0   310
1974    0    0  300    0  100    0    0    0    0    0    0    0   400
1975   30    0   20  404    0    0    0    0    4    0    0    0   458
1976    0   18    0    0    0    0    0    0    0    0    0    0    18
1977   18   54    0    0    0    0    0    0    0    0    0    0    72
1978    0   73    0    0    0    0   80    0  151    0   25  190   519
