1900 1349 1920 2981 1930 4298  806 6034 1158 1606 3314 1081 2982 29459
1901 5599 4134 4758 2989 4898 2290 2695 1561 2728 3388 1919 2874 39833
1902 3185 3220 2696 2008 2513 3387 2148 3884  937  702  551 2200 27431
1903 3257 2534 4970 2766 2324 1124 1376  678  880 2460 1862 2900 27131
1904 4049 3071 3102 2608 2219 3258 2038 1206 3100 2718 1817 4106 33292
1905 2125 3277  936 2611 1970 3039 4878 1388 1356 1558 1415 3162 27715
1906 3789 1905 3392 1674 2863 2872 1632 2832 1581 1330 4213 2124 30207
1907 2353 1301 4998 1050 2107 2054 2594 4378 2983 2711 2008 4039 32576
1908 5521 4036 5763 3792 2714 1586 1905 3814 2302 2605 2300 3423 39761
1909 3867 1256 5106 1731 4637 2604 3461 2399 1550 2911 4577 4676 38775
1910 2021 1391 1781 3118 1441 1005 1306 3028 1595 1796 3052 1858 23392
1911 1954 4065 2540 2062 1932 1894  931  899 1450  858  367 1643 20595
1912 5649 2484 3515 2807 2634 1819 1075 2382  755  855 4518 2663 31156
1913 3976 3237 4415 2579 4429 1433  612  436  865  499 1788 4008 28277
1914 3615 4450 2617 2372 1573  677  255  515  203  298  798 2583 19956
1915 3449 3022 3873 1871 2746 2332 2170 2064 2277 1319 1844 3890 30857
191610106 3470 2600 2660 1470 1440  990  840 1370 2930  900 2730 31506
1917 3570  430 1050 1630 1330 1230  920 2280 1780  220  770 1110 16320
1918 1260 2360 2870 3210 3400 3280 3120 2550  410 2530 2260 2310 29560
1919 3440 4800 3380 4880 2970 4070 1880 1560 2240 1360 1550 1900 34030
1920 4500 3450 3700 2750 1980 2120 2840 3290 4600 2210 1550 3470 36460
1921 3730 1240 2460 6800 3010 1740 5180 3800 2050 2800 3830 2760 39400
1922 2300 4180 3370 2340 1210 4140 3650 1930 1460 1570 1420 3210 30780
1923 5430 2570 1900 2750 1650 5030 2820 2080 1770 2400 2720 2150 33270
1924 3350 5250 1810 1100 2440  910 1050  330 1420 2100 2060 3810 25630
1925 2488 3849 2988 3540 5490 3360 1835 2812 1191 6530 3980 6020 44083
1926 3080 1870 5630 2540 3430 2690 2970 3590 1380 1950 2250  980 32360
1927 3130 2440 1390 2910 1670 1690 2150 4480  420 2210 3930 3380 29800
1928 1490 2090 2170 1930 3080 2590 2020 2300 1790 5700 1920 3410 30490
1929 4030 2960 2490 5180 3230 4110 4530 6240 3750 4010 3470 4650 48650
1930 3240 4310 2710 3080 3250 2070 3000 2050 1130 1430  710 3260 30240
1931 1430 2650 3770 4030 4760 2230 2360 1220 1820 2060 4000 2680 33010
1932 2780 3950 2980 2360 2150 1700 2480 1190 2140 1510 1360 2990 27590
1933 1620 4040 3600 3030 1790 1790 1440 1890  620  710 2100  940 23570
1934  710 1350 1480 2040 1280 1540 2570 2740 4630 1890 1970 2510 24710
1935  710 1490 1680 3410 2580 1130 2630 1240 1620 4050 2620 2150 25310
1936 4470 2700 3440 3010 3810 2160 2330 4330 3510 2990 4950 3580 41280
1937 3750 2520 3850 1520 2070 1180 2080 3240 1570 3210 1340 3330 29660
1938 6150 2930 2560 2180 1100 3100 1580  840  510 1510 4080 3820 30360
1939 3460 2720 4000 3060 3220 4310 3040 3610 3590 2460 3510 2570 39550
1940 2160 4920 2500 2770 2900 3420 1360 2080  520 1020 1690 1540 26880
1941 3413 1060 1710 3040 2190 1690  120    0 1480  140 1835 3437 20115
1942 1880 1640 3900 3169 1956  478 2220 1703  911 1729 3244 4461 27291
1943 4072 2961 5022 4520 3888 1709 5692 4171 270610053 6049 4077 54920
1944 1763 2272 4329 3645 2053 5028 2664 2560 1354 1393 1163 2196 30420
1945 3820 1629 3585 2610 2604 2184 3773 1775 2311 2992 3056 3615 33954
1946 2798 1809 2700 4040 4319 2513 2043 2202  631 2591 2794 3073 31513
1947 2585 2077 2056 2876 3955 2057 2047 1531  924 3522 1513 2980 28123
1948 2550 2258 2654 3271 3734 2446 1207 1330 1416 3066 3436 1940 29308
1949 4968 2504 3659 3197 3275 1191 1748 2867  880 1550 3380 4510 33729
1950 3540 7408 2033 3232 2961  997 1193  920 1680 1160 2720 3240 31084
1951 2210 1973 6122 2753 2095 2153 2087 2395 1720 2100 2380 3460 31448
1952 1870 3461 3546 2911 2744 4013 2660 3042 1837 3484 2560 3268 35396
1953 3117 2969 3981 4416 1773 2309 1859 1786 2780 2780 3280 3190 34240
1954 4860 2260 3470 2520 1647 1585 1519 1033 1555 1331 1882 3974 27636
1955 2820 2832 3731 4002 2277 2070 1770 1330  290  850 1410 3260 26642
1956 3151 1898 3413 3768 1023 1182 1753 1248 1350 1892 4135 5710 30523
1957 4860 2070 2240 3010 3060 2770 3250 2670 1400 1910 1490 3680 32410
1958 2240 2530 1540 2960 2370 1680 2400 1520 2440 2330 2310 3280 27600
1959 1860 3210 1230 3440 3220 2400 2710 1570 2970 4390 2920 3350 33270
1960 5670 3390 3830 1840 2500 2750 2060 1890 1600 3150 2070 6600 37350
1961 9050 2700 3720 2860 4390 2470 2750 3300 2580 1920 3440 3360 42540
1962 1600 2010 2220 2830 2180 2670 2280 2570 2460 1730 3160 4110 29820
1963  800  590 3690 4000 1240 3070 2290 2840 3850 3720  900 3620 30610
1964 2140 3220 2990 2570 2490 1830  810 1890 1990 1060 2490 3110 26590
1965 2690 2560 4200 2810 3500 1990 1700 1110 1030 3520 1960 3190 30260
1966 3850 5500 3910 2690 2780 3560 1850 1190 1410 2620 2530 4240 36130
1967 3810 3180 3090 2660 1390 1920 1760 3370 1760 2120 2130 4370 31560
1968 3580 3000 1830 4880 4410  490 2120 2060 1040 3930 3000 2620 32960
1969 2870 1750 4390 3230  990 2130 2440 3150 2950 3610 3730 4880 36120
1970 3490 3580 6760 2680 1980 2510 1560 1280 1630 2360  660 3010 31500
1971 3420 1550 3700 3180 3340 2300 2200 1570 1080 1650 4010 2400 30400
1972 3220 1610 3050 2790 2920 1600 2030 1070   80  630 2020 4950 25970
1973 3090 3530 5680 4810 1540 3220 1100 3460 1510  710 2670 1720 33040
1974  680 2480 2790 1540 1060 2020 1560 2040  860 1310 3610 2280 22230
1975 4870 4080 4380 2130 1040 1510  770 2280  620 2440 2000 1620 27740
1976 3380 1630 4350 3550 1290 2060 3020 1260 1460 2120 1960 3970 30050
1977 2230 3140 4390 4840 2460 2000 3010 3000 1060 4010 1920 2450 34510
1978 3140 2610 3830 2120 2040 1570 2180 1980 2370 4140 4530 2600 33110
1979  960 1410 3670 3260 3540 2910 3020 2620 1930 2950 3150 2580 32000
1980 5230 3060 3420 3320 3180 2610 3240 3110 2580 3940 1560 2470 37720
1981 3620 2320 5750 4690 1010 1920 3040 2400 1790 4580 2110 3480 36710
1982 3620 3050 6040 2970 1770 2070  920  320  740 1020 1640 3570 27730
1983 4220 1740 3560 4300 4290 3150 3620 1740 1510 3140 2700 1890 35860
1984  550 1760 2030 1670 1620 1590 2060  720 1530 1350 2670 3020 20570
1985 3730 2950 3820 1510 1850 2650 3390 2060 3340 2890 2510 3870 34570
1986 3420 2450 1310 3010 2370 2200 2010 1000 1900 2170 3190 3170 28200
1987 3764 2988 3054 1798 3286 1554 1194 1738 1716 1422 2578 4020 29112
1988 2354 2962 4684 2754 3074 1872 1604 1624 1862 3048 4372 2328 32538
1989 3126 3024 2504 4766 3676 1848  838 2078 1742 4316 2710 2976 33604
1990 2744 1872 2380 3094 2672 2474 3626 2218 1262 2637 2106 3258 30343
