1900  487  419  114  237  176  153  124  193  115  110  298  416  2842
1901  591  192  193  208  147  108  176   97  143  102  258  349  2564
1902  618  153  142  223  187   60  126   79   79  116  297  151  2231
1903  262  168  242  103  210  160  150   42   57   69  175  147  1785
1904  338  143  113   92  164  131  706   84   93   55  156  365  2440
1905  420  106  100  120  119  131  371   52   46   71  276  294  2106
1906  245  159  152  321  204  101  217  174   43  129  174  184  2103
1907  303  237  116  193  238   93  171  187   75  107  141  393  2254
1908  151   74  184  304  175  186  129  119  118  146  171  175  1932
1909  193  177  170  292  203  187  145  156   81  133  118  177  2032
1910  265   88  205  163  365  143  123  142  166  126  219  121  2126
1911  326  114  142  469  272  160  209  135   54   41  200  400  2522
1912  442  192  123  361  161   77  221  126   99  174  221  221  2418
1913  199  281  158  193  207  135  357  190   81  144  190  332  2467
1914  359  232  135  254  206  246  377   77  200   58  134  321  2599
1915  259  161  171  285  266  120  175   98   85   55  227  239  2141
1916  595  158  296  269  299  132  142  103   72  127  305  201  2699
1917  216  226  144  354  156  239  173  150  227  107  195  277  2464
1918  261  197  172  335  186  377  116  234   79  104  258  148  2467
1919  218  170   63  180  452   85  250   62   67  140  166  133  1986
1920  395  137  246  163  177  176  174  132  157   93  145  272  2267
1921  293  273  166  188  232  164  246  165   42  109  233  425  2536
1922  296  143   27  134  295   89  256  156   72  241  191  165  2065
1923  251  256  133  170  159  172   98   53   60   44  298  197  1891
1924  240  354  123  291  189   96  110   75   34  201  158  305  2176
1925  208  116  163  257  167  181   97  121  115  199   89  181  1894
1926  463  264  179  170  150   76  107   76   60  235  189  129  2098
1927  241  173  149  118  183  142   69  233  174   61  161  212  1916
1928  202   79  123  135   41  114  155   89   75  125  249  217  1604
1929  424  131  210  268  160   47  110  146  106  130  221  444  2397
1930  291  125  261  168   63  234  162  100   74   37  110  188  1813
1931  150  460  500  300  130  370   50  100   50  210  270   90  2680
1932  290  100  230  920  600  320  240   80   50   10  110  190  3140
1933  430  370  130  330   80  320  290   40   10  220  100  270  2590
1934  230  340  130  330  370  360  180  120  180   30  310   40  2620
1935  380  530  480  290  270   40  580  110   30  180  410  457  3757
1936  276   30  150   60   90   30  270  110   30    0  180  180  1406
1937  590  230   90  480   80  320  330  410   30   90   70  320  3040
1938  350  210  240  480  390  210  130   30   60  100  110  460  2770
1939  820  260  420  170  140  220  410  300   10   60  150  310  3270
1940  170  500  230  280  100  110  170   40  250  100  110  140  2200
1941  220  160  390   60  270  110  320  240   70  140  410  520  2910
1942  300   70  160  440   80   80    0  140  270  180  220   60  2000
1943   80  120  370   70  420   50   30   40  260   40  380  150  2010
1944  190  100  110  160   70   40  100  120  290  320  260  120  1880
1945  250   90  930  510  140   70   20  390  250  200  230  180  3260
1946  300  570  140   60  280   30  320  160  120  140  340  560  3020
1947  460  170  270   20  460  450  250   80   70   60  150   40  2480
1948  240   80  330  190  400   60   30   40  310   60  170  370  2280
1949  290  580  300  600  940  400   80   30    0   10  220  350  3800
1950   90   70  150  320  560  210  130   70   10  160  110  150  2030
1951  420   10   20    0  200   10   10   80   30  180  390   90  1440
1952   70  160  110  120  260  320  160   70   20  120  270  150  1830
1953  200  380  170  300  180   90   20  150  500  110   60  220  2380
1954  140  220   40  120  160  140   40  140   20   60  520  530  2130
1955  740  120  200  230  120  120  100  170  140   80  200  380  2600
1956  620  700  260  190  380   30  510   80   40   20   20   90  2940
1957  320   50  140   10  290   30  240  460   20    0  480  370  2410
1958  480  200  170  130  140   40  600  140   60   70  230  140  2400
1959  370  160   40  300  110  440  240   50   90  380   30  440  2650
1960  120  180   40   50  180  140  120   80   40   20   60  320  1350
