1900   80   71   78  164  570  309  436 1258  493  172  142  236  4009
1901  183   63  107   26   59  983  377  984  107   57  195  154  3295
1902  220   38  132  124  133  882   89  587  316  381  233  171  3306
1903  174  202   97   84  487  725  694  504  541  340  125  109  4082
1904  130  184    0   14  238  185  657  234  194  189  234  171  2430
1905  108   10  101   29  756  539  599  492   43  117   92  134  3020
1906  130   71  183  366  339  614  359  731  360  149  208  224  3734
1907   84   68   41  255  283  376  207   90  686  301  234  344  2969
1908  208  198  194   15  426  567 1056  911  394  371  260  252  4852
1909  155  124   22  227  351  552  613  627  231  155  244  164  3465
1910  147   41  150  191  349  661  536  574  231  338  167  218  3603
1911   95  109  133  132  195  218  332  957  585  273  282  182  3493
1912  240  209   89  277 1000  657  295  457  176  267  207  220  4094
1913  193  133  234   83  224  736  523  282  365  495  216  225  3709
1914  145  179  214  443  248  772  672  575  373  210  288  104  4223
1915  136   98  203  184  384  665  945  581  440  335  199  341  4511
1916  154   61   67  237  183  445  935  459  289   93  239  134  3296
1917  158  175  146  134  183  803  628  382  336  134  135   79  3293
1918  197   81  241  106  330  459  483  320  447  170  208   70  3112
1919  216  188  175  135  227  654  774  663  606  240  233  124  4235
1920  129   63   91   70  260  397  694  450  257  314  179  109  3013
1921  177  111  118   51  189  390  738  702  365  370  194  188  3593
1922   78  121  279  237  512  504 1005  646  338  295  192  159  4366
1923   85  106  186  215  298  525  734  342  398  375  282  122  3668
1924  124   74  188  170  324  469  612  540  463  211  238  174  3587
1925  169  141  277   82  491  978  871  964  295  444  373  218  5303
1926  329   93   65  224  325  292  959  248  467  521  502  154  4179
1927  208  104  128  355   85  966 1882  492  211  441  247  206  5325
1928  170  220   71  177  307  511 1558  656  144  275  190   31  4310
1929   65  152  158  338  248  129  443  284  709  338  125   85  3074
1930  252  131  117   57  277  454  576  492  413  195  266  187  3417
1931   66   66   62  103  268  253  193 1029  107  378  173  240  2938
1932  208   95  352  246  280  763 1550  308  261  464  157  163  4847
1933  142   77   76  224  365  129 1063  546  177  349  140  199  3487
1934   67  115   85  109  280  332  458  284  255  143   78  138  2344
1935   16  100   62  393  144  719  989  607  258  229   39   46  3602
1936   44   87   64  101  148  520  545   78   77  145  250  102  2161
1937   85   34  151  184  476  952  371  268  173  353   31  261  3339
1938   65  136   71  131  444  479 1906  689  197  507  555  141  5321
1939   29   74   26  390  338  572  236  355  282  292  151  177  2922
1940  134   78  139   69  633  531  432  273   98  350  297  215  3249
1941  168   70  102  458  552  281  611  481  233  264  110   48  3378
1942  234   18   34  214  288  367  655  398  596  124  156   95  3179
1943  119    0   34  322  241  184  515  890  353  352   63   48  3121
1944   66  107  170  134  241  992  581  890  189   87   46  142  3645
1945   49   87   68  189  586  389 1059  246  406  327  233  316  3955
1946  151  157   34  162  241  636  713  655  353  666  264  127  4159
1947  119   70  239  189  175  521 1133  715  277  377   93   63  3971
1948  134   87  102   55  198  269  838  158  608  241  187  331  3208
1949  270  228   34  755  288  511  780  634 1200  428  218  299  5645
1950  253   87  102  308  189 1290  713  727  738  101  187  142  4837
1951  156  111  125  119  255 1048  721  115  149  279  206  356  3640
1952  145   16  102  355  132  356  486  514  294  258  353  217  3228
1953  114  174  213    0  549  780  750  492  375  339  112  203  4101
1954  118   73   59   22  324  356  382  481  490  194  306   91  2896
1955  167  389   63   88   26   70  706  875  909  211  401  242  4147
1956  118   77   64  312  411  848  912  497  608  452  262  211  4772
1957  246   44  288  410  146  150  603 1230  160  269  254  272  4072
1958   95  109   59    2  294  160  713  497  557  490  343  208  3527
1959   95  129  127  145   14  746  677  808  521  420   63  202  3947
1960  125  149   73   86  757  723  441  721  582  200  207  339  4403
1961  278   61  153  359   76  269 1096  590  142  200  212  126  3562
1962   73   12  213  101  406  521  596  460  385  211  134  273  3385
1963  217   73  330   12  175  184  390  727   87  680  393  203  3471
1964  169   12   59  191  241 1353  780  935  341  357  179  136  4753
1965  157   73  106   43   89  184  361  738  549  235  483   91  3109
1966  158  238  159   59 1167  756  602  499  147  508  318   40  4651
1967   95   48  140   11  495  635  713  928  494  200   56  125  3940
1968  156  132  105  280   20  486 1058   11  406  110  312  181  3257
1969   36  168   95  269  419  756 1132  568  682 1053  223   80  5481
1970  192   84  164  493  419 1923  581  382  185  277  357  147  5204
1971  192  156  129  134  451  443  535  931   99  410  100  362  3942
1972  132   60  117  291  231  637  756  460  330  180  123  136  3453
1973  108   72   94   34  385 1199  997  182  935  277  190   79  4552
1974   96  168  246  358  154  529   84  942  264   60  360    0  3261
1975  252  108   70  246  407  140 1113  385  209  200  168   68  3366
1976  264   84    0   11  297  151  451  310  220  189  258   34  2269
1977   84  180  175  672  121 1080 1039  974  418  322  246  203  5514
1978   84  108   94  403  176  292  745  567  154  211  269  158  3261
1979  115  240  107  167  178 1163  618 1154  346  415   59  236  4798
1980  125   38  145  118   89  914  898  408  396   39  345  157  3672
1981   48   77  223  394  624  328  818    0  307  178  187   30  3214
1982  182  278  184  315  119  557  349  547   79  287  227  217  3341
1983  163  115  184  256  257  308  559  299  891  237  286  275  3830
1984   77   38   58  138   40  646  339  468  643  701  237    0  3385
1985  110   98    9  217  485  481 1146 1157  213  247  238  294  4695
1986  136  109   62   45  810  565  922  736  354  214   71  195  4219
1987  359  176   53  298  433  195  406  443  673   93  222  195  3546
1988  240   70   49  293  445  192  715  433  423  111  268  223  3462
1989  176  187   72  254  267  322  101  755  316  455  277  369  3551
1990  208  148  248   89  494  193  524  340  500  579  210  187  3720
1991  170   50  160   70   40  310  540  630  450   20  217  250  2907
1992  240  150   80  280  310  340 1170  500  100  330  260  120  3880
1993  190  120  150  530  170  580  610  870  820  430  110  257  4837
1994  140  138  178  119  361  510 1055  545  324  104  361  247  4082
1995   68  110   81   79  336  462  639  502  307  325  212  350  3471
1996   99   97   27  292  242  592  642  508  541  236   99  215  3590
1997  303   72  152  166  340  530  499  552  228  294  242  274  3652
1998   53  289   37  279  124  615  590  508  487  502  311  245  4040
